"224";"32.3";"54.3";"0";"-83.64";"235";"235";"2017-04-11 00:00:00";"0"
"225";"32.3";"54.3";"0";"-83.64";"235";"235";"2017-04-11 00:00:00";"0.32"
"226";"32.3";"54.2";"0";"-83.64";"235";"235";"2017-04-11 00:00:00";"0.32"
"227";"32.3";"54.6";"1";"-75.86";"235";"235";"2017-04-11 00:00:00";"0.32"
"228";"32.3";"54.7";"1";"-75.86";"235";"235";"2017-04-11 00:00:00";"0.31"
"229";"32.3";"54.4";"511";"-75.86";"235";"235";"2017-04-11 00:00:00";"0.32"
"230";"32.5";"54.5";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"0.32"
"231";"32.7";"54.7";"511";"-75.86";"235";"235";"2017-04-11 00:00:00";"0.32"
"232";"33.1";"54.4";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"3.47"
"233";"33.4";"53.8";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"3.55"
"234";"33.8";"53.5";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"3.56"
"235";"34.1";"51.7";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"3.56"
"236";"34.2";"51.1";"509";"-83.64";"235";"235";"2017-04-11 00:00:00";"3.56"
"237";"34.4";"51.3";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"0.26"
"238";"34.5";"51.3";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"0.27"
"239";"34.4";"50.7";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"0.04"
"240";"27.6";"61.3";"511";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.8"
"241";"28";"61.8";"511";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.8"
"242";"28.1";"61.4";"511";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.8"
"243";"28.3";"60.9";"511";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.8"
"244";"28.4";"60.4";"511";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.8"
"245";"28.6";"60.1";"511";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.75"
"246";"28.7";"60.2";"511";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.75"
"247";"28.8";"59.9";"511";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.75"
"248";"29";"60.2";"510";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.29"
"249";"29.1";"59.8";"509";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.29"
"250";"29.3";"59";"504";"-83.64";"234";"234";"2017-04-11 00:00:00";"1.97"
"251";"29.3";"58.4";"511";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.8"
"252";"29.5";"58.2";"511";"-83.64";"234";"234";"2017-04-11 00:00:00";"2.8"
"253";"29.6";"58.2";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"2.75"
"254";"29.7";"58";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"2.75"
"255";"29.8";"57.8";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"2.75"
"256";"29.9";"57.7";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"2.75"
"257";"30";"57.4";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"2.75"
"258";"30";"57.2";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"2.75"
"259";"30.1";"57.2";"505";"-83.64";"235";"235";"2017-04-11 00:00:00";"1.88"
"260";"30.2";"56.7";"492";"-83.64";"235";"235";"2017-04-11 00:00:00";"1.38"
"261";"30.2";"56.2";"461";"-83.64";"235";"235";"2017-04-11 00:00:00";"0.96"
"262";"30.3";"56.1";"511";"-83.64";"235";"235";"2017-04-11 00:00:00";"2.75"
